time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V
0.5767,2120.46211478385,0.448701371157063,0.0224350685578532,11.102713670034,222.054273400681,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.57675,2120.46321086518,0.44869846184297,0.0224349230921485,11.1027194091025,222.054388182049,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.5768,2120.46430619741,0.448695554517191,0.0224347777258595,11.1027251442486,222.054502884972,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.57685,2120.46540078106,0.448692649178367,0.0224346324589183,11.1027308754752,222.054617509504,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.5769,2120.46649461664,0.448689745825141,0.022434487291257,11.1027366027849,222.054732055698,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.57695,2120.46758770466,0.448686844456155,0.0224343422228078,11.1027423261804,222.054846523608,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.577,2120.46868004563,0.448683945070054,0.0224341972535027,11.1027480456643,222.054960913286,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.57705,2120.46977164006,0.448681047665482,0.0224340523832741,11.1027537612394,222.055075224788,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.5771,2120.47086248846,0.448678152241085,0.0224339076120542,11.1027594729083,222.055189458165,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.57715,2120.47195259134,0.44867525879551,0.0224337629397755,11.1027651806736,222.055303613472,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
